ComCd,EndDt,CashEqv,AccRec,OthRecIntrDivid,Inventories,OthCurrAss,TotCurrAss,TotalFixAss,IntangAss,TotNCurrAss,TotAss,AccPay,TotCurLia,TotNCurLia,TotLiab,PaidCap,CapResFund,RetainProf,TotShareEquit,TotLiabEquit,TotOpRev,OpRev,TotOpCost,RDExp,OpProf,TotProf,NetProf,NetProfContOper,BasicEPS,NetOpCashFl,NetInvCashFl,NetFinanCashFl,NetProf,FixAssDepr,DeferTaxDecr,InventDecr,BasicEPS,ROE,ROA,EBIT,Opeprfrt,Currt,Qckrt,CashRt,Netprfgrrt,Totassgrrt,ARTrat,Currat,Dbastrt,EqumulDP
C601127,2021/12/31,5832248990,996687692.1,1610869460,2772885270,893398767.2,14667526072,7799051912,5152726060,17356337581,32023863653,6143477684,18923861692,5370658762,24294520453,1359932415,8087379561,-1713042862,7729343199,32023863653,16717920930,16717920930,20000537039,947986961.9,-2884737019,-2609860262,-2630823725,-2630823725,-1.38,-987448451.5,-1562738624,2936133458,-2630823725,1023917062,-57280474.48,-844949839,-1.38,-22.9146,-9.0264,-2401744095,-17.2554,0.7751,0.6286,32.5122,-17.7408,20.3015,20.0403,1.3723,75.8638,4.4884
C601216,2019/12/31,1124948929,782034676.5,226958728.3,598253904.5,137918880,3822429255,13146053691,852647827.7,27725506567,31547935821,1570503452,7381047483,4593488397,11974535879,8438017390,273792677.8,9344225022,19573399942,31547935821,9804736134,9790566856,7675805143,285300869.8,2840822200,2805869451,2466319043,2466319043,0.3,2650808074,-3017872797,760194780.3,2466319043,976383490.3,-202657867.2,41399632.2,0.2953,13.1669,8.7928,3069512459,29.0159,0.5179,0.4368,23.3594,8.3122,28.5006,23.3279,3.0805,37.9566,1.5882
C601216,2020/12/31,4362937598,590313148.8,233389785.5,540130607,131545246.1,10292634519,12136195297,747099451.4,23387513705,33680148224,1530212271,9322613136,3153861736,12476474872,8438017390,332108524.1,10860890865,21203673353,33680148224,14803802552,14798194688,12112063481,296013402,5891005066,5867622324,4786327970,4786327970,0.57,3577130671,5973390515,-6158683206,4786327970,1255590021,108095631.9,58123297.48,0.5706,23.2024,14.6757,6106923367,39.8089,1.104,1.0461,84.1572,94.0677,6.7586,23.9952,2.0976,37.044,1.644
C601216,2021/12/31,2170684684,734025270.4,221684493.7,856583476,514113198.7,10975001809,11463821106,670576299.9,25116901338,36091903147,1791354065,8582164978,4361380200,12943545178,8438017390,337355335.2,12434135059,23148357969,36091903147,19296995392,19294954485,14514048570,438146186.4,5447831955,5417638988,4584511793,4584511793,0.54,6438754486,-2355042292,-5945709136,4584511793,1200838211,1836760.55,-316452869,0.5376,20.0193,13.1414,5604457750,28.2345,1.2788,1.179,95.8142,-4.2165,-1.3408,29.139,1.8148,35.8627,1.6741
C601633,2019/12/31,9723312735,3193188485,946974372.2,6237193916,11343946670,68502163106,29743309551,4710234726,44594246363,1.13E+11,25439536614,54599801076,4097378476,58697179552,9127269000,1411251654,38345853094,54399229917,1.13E+11,96210688819,95108078640,91408986016,2716220368,4776843557,5100556381,4530732870,4530732870,0.49,13972302435,-15801684305,3943947671,4530732870,3899795073,-371241162,-2332770429,0.49,8.2664,4.0292,4923848601,5.0225,1.2546,1.1404,25.7986,-13.6615,1.1143,29.101,1.4293,51.9001,2.1038
C601633,2020/12/31,14588464390,3936156909,1032243323,7497635550,11580488007,99398966750,28609222000,5543378487,54612523882,1.54E+11,33185058889,81165712445,15503930603,96669643048,9175953300,1779310235,40994784827,57341847584,1.54E+11,1.03E+11,1.03E+11,98843343072,3067479582,5751607268,6227287357,5362490194,5362490194,0.59,5181232926,-11588320756,11367524973,5362490194,3785222882,-497494553.9,-1818874499,0.59,9.3518,4.0152,5824377421,5.5675,1.2246,1.1323,23.9198,18.3581,36.1772,28.981,1.2306,62.7678,2.3904
C601633,2021/12/31,33047560929,5421996765,1121872593,13966418723,9812817672,1.08E+11,27441388875,7090635585,67042413389,1.75E+11,37083081730,95596984528,17682553287,1.13E+11,9235713278,4871909274,41892707710,62128482773,1.75E+11,1.36E+11,1.36E+11,1.32E+11,4489565229,6368767470,7482102287,6725014518,6725014518,0.73,35315673246,-11174745613,-9632107665,6725014518,3908862837,-1207628010,-7043251681,0.73,10.8268,4.0829,7168626927,4.669,1.1336,0.9875,44.2231,25.4084,13.8928,29.152,1.3131,64.5806,2.7574
C601777,2019/12/31,2039072280,1532414426,825591836.4,1010999456,444429574.5,6663977658,4770426838,1070844798,12742985433,19406963091,1824915997,14891884746,1681534346,16573419093,1306839379,5087799826,-3102530488,2833543998,19406963091,7449773247,7449773247,10459425979,398372639,-5320380529,-5425489910,-4691925810,-4691925810,-3.58,-1130814076,1161703825,-529258906.8,-4691925810,266654917.7,-627817679.5,662053004.7,-3.58,-170.6111,-19.834,-4266787020,-71.4167,0.4475,0.3796,17.8792,-2000.4928,-30.4531,3.6612,0.7415,85.3993,4.6402
C601777,2020/12/31,2461656800,529884850.9,1062246467,2694606918,462839597.2,7377903265,2092062610,550178764,10562600188,17940503453,753843064,2386060256,4342494367,6728554623,4521013100,8647221763,-3044426694,11211948830,17940503453,3637106063,3637106063,6559649205,253032072.9,800913626.9,74411451.95,54683244.2,54683244.2,0.04,234608073.5,25900296.87,1780354184,54683244.2,268001413.7,37401283.08,546542880.2,0.04,0.5767,0.2928,967375894.2,22.0206,3.0921,1.9628,107.9162,101.1655,-7.5564,3.5272,0.518,37.5048,2.9133
C601777,2021/12/31,2755853486,687309886.6,418928927.3,2197218932,425810631.4,6610968442,1918452600,525820879.3,11021170770,17632139212,1041304336,2966595746,3365096653,6331692398,4500000000,8553131467,-3005982244,11300446813,17632139212,3977224819,3977224819,4212501673,120169880.4,109836043.8,104344559.2,78129271.55,78129271.55,0.01,375500566.9,-371992664.4,-256537849.5,78129271.55,145782872.9,-7536999.24,615359070.6,0.01,0.5471,0.4393,191324507,2.7616,2.2285,1.4878,95.5999,42.8761,-1.7492,6.5351,0.5686,35.91,1.7574
C601828,2019/12/31,7229239369,1805663937,710012095.3,330978529,1637221709,13954445452,897496154.6,449262332.9,1.08E+11,1.22E+11,1476370855,27767945494,45541622670,73309568164,3550000000,4239976571,34486715763,48984850395,1.22E+11,16469237789,16469237789,12505735373,38206412.5,6197154489,6203078020,4686241681,4686241681,1.26,4093981031,-4082774045,-849680902.5,4686241681,72261441.77,-262821911.3,-79626026.08,1.26,9.7992,4.0198,8418972572,37.6287,0.5025,0.4906,26.875,-0.4082,7.6587,9.4283,1.1137,59.9451,2.7046
C601828,2020/12/31,6511092198,1934826113,1524654743,328295668,2634575271,15136783419,2737965197,343768582.7,1.16E+11,1.32E+11,2085329223,31638847387,48811228453,80450075840,3905000000,3648120126,36213026423,51097842796,1.32E+11,14236460099,14236460099,11732668446,36035643.66,2946057723,2814148452,2064077403,2064077403,0.44,4159732442,-4851801126,-181898109.6,2064077403,147358051.2,-366488995.5,2682860.97,0.44,3.6385,1.6263,5167981736,20.6938,0.4784,0.468,21.362,-55.9545,7.5666,7.6121,0.9787,61.1565,2.7214
C601828,2021/12/31,6903715250,1957650342,935666617,329087511.3,2270860332,15652890125,2655001955,125191951,1.20E+11,1.35E+11,2400880411,32131538615,45524785240,77656323855,4354732673,6880495088,38662409592,57531218145,1.35E+11,15512792216,15512792216,12979959474,60662404.01,2862337537,2801975581,2188999973,2188999973,0.51,5380669282,-126813546.2,-5053632976,2188999973,157961694,-1020783668,-735891.9,0.51,3.7928,1.6413,5269320669,18.4515,0.4872,0.4769,24.9255,6.0522,2.7668,7.9707,1.0077,57.4434,2.6268
C601866,2019/12/31,10156318265,1086846111,335165149,881129437.2,42037894.3,29799784721,56749893917,137968923.8,1.15E+11,1.44E+11,2531179876,54268110707,66018288650,1.20E+11,11608125000,332017874.8,6585239545,24207718480,1.44E+11,14229112510,14189172790,14898622565,9490210.75,1966915980,1942875614,1743126527,1743126527,0.13,8566492060,-10526395957,-3715251214,1743126527,3087892767,-45745699.17,18422160.17,0.1283,7.2007,1.2348,5184223246,13.8621,0.5491,0.5329,19.6506,21.2029,4.0838,13.4768,0.4704,83.2466,6.7066
C601866,2020/12/31,12636947405,2050899603,180599865.5,962410481.6,141525718.1,37134456573,55180427307,146464033.8,1.09E+11,1.46E+11,3075170600,64858824108,56809963707,1.22E+11,11608125000,-113856976.6,7814972488,24370007060,1.46E+11,18982671285,18941312104,17554417261,7281224.31,2442669771,2449290037,2130516798,1442430760,0.16,9894472553,-5029191123,-1971428272,2130516798,3279112848,-41558811.76,43590636.42,0.1557,8.7424,1.4666,4463696563,12.896,0.5725,0.5577,21.0906,22.2239,1.069,12.0732,0.5672,83.3126,5.9808
C601866,2021/12/31,18019560160,1363051442,112411554.8,6901763428,669554351.6,33567680022,38080878861,593390083.5,99048640496,1.33E+11,3847092654,53880706077,46046715538,99927421616,13586477301,2835391128,12002095998,32688898902,1.33E+11,37168209163,37118371040,30126422724,74340798.53,8030174898,7916225184,6090682046,6074526405,0.5,14577657724,-15207997953,5901790956,6090682046,2089064071,-51282968.48,-4907436767,0.4979,18.6323,4.3715,9509774241,21.634,0.623,0.4949,35.4362,184.4878,-13.4555,13.2722,0.9788,75.3508,4.7567
C603001,2019/12/31,608770399.6,1089009249,31046470.82,812155359.9,109024787.4,3048880696,426089003.8,202593202.8,1435774394,4484655091,480037512.5,690379348,6968169.08,697347517.1,400980000,1931783564,1407619536,3787307574,4484655091,2726480726,2726480726,2599852445,47216820.25,54331684.13,64742188.51,20816787.36,18046727.58,0.06,111180719.7,162379105.3,-241100511.3,20816787.36,37942459.45,-5528385.14,-66718018.92,0.058,0.5955,0.4447,61966814.09,1.9927,4.4162,3.2399,139.8947,-84.7257,-8.6506,2.4024,0.8496,15.5496,1.2092
C603001,2020/12/31,981626199.3,994217321.5,22399084.24,753289075.7,118976737.4,2998352686,398238269.1,192467204.1,1338594641,4336947327,519130223.3,721051161.5,8753809.24,729804970.8,400980000,1931783564,1244166906,3607142356,4336947327,2737859879,2737859879,2745905069,34308458.41,46313013.85,53460774.49,25247936.65,25483435.26,0.07,432854824.8,140285779.8,-191883134.5,25247936.65,36344630.97,12419658.04,71744887.35,0.073,0.7759,0.5724,49488190.27,1.6916,4.1583,3.1136,146.5536,21.2864,-3.2936,2.6291,0.9055,16.8276,1.1954
C603001,2021/12/31,843337905.8,998253980.3,31316288.75,666442908.6,71498401.13,2898513729,371472388.6,183915355.5,1468815308,4367329037,511583001.8,829296094,70958891.19,900254985.2,400980000,1950719128,1086825880,3467074052,4367329037,2958569640,2958569640,2931438554,43766869.51,32233347.62,42708237.86,34250713.3,34250713.3,0.09,222516194.2,-189548678.5,-163487561.2,34250713.3,34136445.28,-11513146.25,91481238.67,0.089,0.9847,0.787,35613780.38,1.0895,3.4951,2.6915,126.4778,35.6575,-1.2202,2.9697,1.0034,20.6134,1.245
C603003,2019/12/31,699848099,1230093916,42652112.84,214823966.5,60298284.32,4108298324,1150735830,352117701.7,1832998128,5941296452,80878628.58,1867733703,50847403.18,1918581106,416532402,3352550897,172896304.7,4022715346,5941296452,13497955666,13497955666,13552652890,,1884330.1,9474245.97,5448894.66,3180976.37,0.02,-130858552.9,-807214715.2,-58020480.96,5448894.66,48656523.99,1153550.23,-5868503.82,0.0162,0.168,0.0942,49483607.26,0.014,2.1996,2.0846,114.4464,-94.1084,5.5989,14.7665,3.3573,32.2923,1.4673
C603003,2020/12/31,554479601.7,560753755.9,172226206.1,63515141.11,44437396.93,2259999834,1291835026,337569379.4,1992002296,4252002130,48722346.32,376165194.1,56444855.14,432610049.2,416532402,3352550897,105330384.8,3819392080,4252002130,8943468998,8943468998,8963779230,7431725.5,-106104327.7,-107527577.2,-112385190.3,-111313858.1,-0.17,336062239.6,709786608.7,-1217778038,-112385190.3,65364171.41,-1813070.16,152802897.4,-0.168,-1.7873,-2.2051,-74558051.39,-1.1864,6.008,5.8391,293.9346,-2162.5319,-28.4331,9.988,2.8087,10.1743,1.3274
C603003,2021/12/31,482377232.8,717531312.2,80290257.32,322329185.5,43510432.37,2388451829,1223809124,335599780.6,1865430407,4253882236,28498915.42,601598470.6,52131555.04,653730025.7,402443494,3267477738,-45065102.23,3600152211,4253882236,7975757437,7975757437,7907581988,15159439.98,-125338757.1,-127284802.9,-147779778.9,-147779778.9,-0.38,40766183.9,-35298424.73,-196801353.8,-147779778.9,77959104.01,4261347.31,-264287786.3,-0.3811,-4.1921,-3.4748,-116411377.6,-1.5715,3.9702,3.4344,157.6479,-31.494,0.0442,12.4788,3.4316,15.3678,1.1593
C603399,2019/12/31,319679625.6,814557567.9,25991106.32,641008965.6,14949259.1,2315531563,313548187.5,468906232.7,1014163355,3329694919,175066269.5,1097684831,64257680.09,1161942511,546750649,1726497951,115696159.5,2167752408,3329694919,2854919439,2854919439,2920180365,1035184.83,-243662770.6,-224194196.4,-228430351.7,-228430351.7,-0.41,505568578.1,74997236.48,-455272096.9,-228430351.7,38766339.08,-6383710.66,433720029.7,-0.41,-10.4615,-6.1343,-171922685.8,-8.5348,2.1095,1.5255,30.974,-220.4966,-19.1417,3.2013,1.0655,34.8964,1.643
C603399,2020/12/31,269244682.2,482951989,36101264.12,641087372.6,52044822.1,1957146000,278895501.6,368983354.3,1006644284,2963790283,52415012.61,1028600768,31225698.49,1059826466,510523649,1410343232,-147095440.4,1903963817,2963790283,2290284504,2290284504,2328321269,1549389.68,-307089366.1,-305579325.4,-263846289.1,-263846289.1,-0.48,-439740525.8,-33497228.66,380096692.5,-263846289.1,33039831.33,-42925753.61,-288622648.2,-0.48,-13.7982,-8.3847,-271909923,-13.4084,1.9027,1.2795,29.9868,-15.504,-10.9891,4.0017,1.0721,35.7592,1.5497
C603399,2021/12/31,633570556.7,333569456.9,26558405.38,395805916.6,11839205.67,1751352003,260436533.7,337589196.7,850997082.4,2602349085,118831654.3,673296664.5,32102574.98,705399239.4,508523649,1390996982,-132756177.5,1896949846,2602349085,3860927088,3860927088,3755180905,1947753.55,42200157.48,37222380.06,12052197.97,12052197.97,0.03,706947117.8,-24228715.31,-248434613.5,12052197.97,34461906.65,24626644.47,235317095.8,0.03,0.8655,0.4331,70867321.69,1.093,2.6012,2.0133,94.1586,104.5679,-12.3181,9.457,2.0823,27.1062,1.4634
C603533,2019/12/31,1198923538,283497483.2,4174988.13,,4189352.26,1537900675,33509665.56,48281816.21,373756119,1911656794,289215868.1,654709539.1,2271228.33,656980767.4,401000000,379703064.7,412380911.9,1254676026,1911656794,1882346953,1882346953,1766164833,120065447.1,163519128.2,164443377.2,146849983.5,135925047,0.4,308800798.3,99345780.55,-9367684,146849983.5,17396585.85,-11727894.04,8724528.36,0.4,12.977,8.3841,133290943.6,8.687,2.349,2.349,184.122,7.8781,20.1248,7.4316,1.2938,34.3671,1.4883
C603533,2020/12/31,1291384614,349470615.6,5346097.2,638122.57,19662816.05,1730303338,26771344.69,46738070.59,554093002.3,2284396341,434080409.2,817929223.9,18662605.48,836591829.4,401000000,373361583.8,592391738.5,1447804511,2284396341,2060658762,2060658762,1806398951,146890851.7,300966037.6,299866110.4,252741572.5,252741572.5,0.66,322901128.8,-601658127.3,-60443269.62,252741572.5,17657824.87,-3239154.15,-638122.57,0.66,18.3608,12.0466,268453095,14.6053,2.1155,2.1147,157.8846,72.1087,19.4982,6.5111,1.261,36.622,1.5661
C603533,2021/12/31,2254274469,342222369.2,7003064.61,783287.38,70118592.22,2734507546,24888994.17,182130860.8,718325912.3,3452833459,438317132.6,815930070.1,83091846.5,899021916.6,438896835,1339318944,687337195.9,2553811542,3452833459,2070784337,2070784337,1914741939,170138812.1,179064181.3,172216335.4,152342446.9,152342446.9,0.35,104116489.8,-450138838.4,999206988.8,152342446.9,12482513.65,-5525666.02,-145164.81,0.35,5.9374,5.3107,129959510.9,8.6472,3.3514,3.3504,276.2828,-39.724,50.3188,5.9876,0.928,26.0372,1.4471
C603636,2019/12/31,736672511.7,484797355.6,55328891.9,323728802.3,147117207.3,1911305964,209600332,190378857.2,1900455601,3811761565,438240105.3,1090434499,614673669.4,1705108168,526487912,738926076.6,605041071.3,2106653396,3811761565,1379258881,1379258881,1130789041,75063537.48,251578048.6,255574258.9,225302306.9,225302306.9,0.4,-121994386.5,-271564712.3,555024153.4,225302306.9,19054868.65,-6969694.09,158428006.4,0.37,9.6309,6.146,225087359,17.0337,1.7528,1.4559,67.5577,22.857,26.779,3.7867,0.8153,44.9453,1.7917
C603636,2020/12/31,301573179.6,795967935,31378222.66,474584488.9,141696313.2,2426722734,199793181.6,156260160.2,2159312166,4586034900,566528749.4,1840076035,49940783.99,1890016819,590793578,1335052382,701305203.3,2696018081,4586034900,1539150370,1539150370,1272587515,108233691.2,281358900.2,284006573.4,259282925.6,259282925.6,0.42,158240563.4,-463522765.9,-226767745.9,259282925.6,24280047.98,3521240.95,-171263222.1,0.41,9.0596,6.0982,239490655.7,17.9881,1.3188,1.0609,34.3509,13.0873,20.4511,2.4676,0.7156,41.425,1.8066
C603636,2021/12/31,282068061.5,1330770963,31535309.42,197204560.4,89616735.15,2415533504,187838015.8,160898514.9,2090923671,4506457175,605304198,1708202208,88892022.08,1797094230,590793578,1317254264,729089858,2709362945,4506457175,1716333455,1716333455,1577739764,124591234.4,150697076,149306237.5,150419661.6,150419661.6,0.23,-151053597.2,3297150.84,161847981.4,150419661.6,25717540.55,-17826859.04,268568851.5,0.23,5.0984,3.2658,106646405.4,8.6241,1.4141,1.2986,25.0176,-42.014,-1.5904,1.591,0.7027,40.0668,1.7502
C603700,2019/12/31,503501905,342804203.2,11432421.05,285016368.5,2000846.87,1538262174,86091411.66,34866769.34,162249606.1,1700511780,326035838.6,446376061.5,8146390.33,454522451.8,156340000,557585472.5,434454234.3,1245989328,1700511780,1371124666,1371124666,1160981679,41960236.62,235901902.2,246225708.8,212329345.9,212329345.9,1.39,139720756.7,-384701105.1,512115583,212329345.9,11863630.46,-1402175.16,-73429946.92,1.39,17.0633,16.8176,244478030.6,17.205,3.4461,2.8076,200.5594,54.4358,106.2277,5.0073,1.2292,26.7286,1.4387
C603700,2020/12/31,500003370.7,525073362.4,18510662.5,317125543.3,5730298.62,1818261597,86970190.74,45604968.54,241661886.4,2059923483,297097199.7,596156713.1,9707762.16,605864475.3,203242000,510683472.5,637192236.1,1454059008,2059923483,1590152353,1590152353,1314715293,56882265.18,305575120.8,315421538.9,272695494.4,272695494.4,1.34,126758759.6,-117105398.8,-7810785.33,272695494.4,12239539.33,-2998241.15,-33235957.33,1.34,18.7997,14.5034,314287415.6,19.2167,3.05,2.518,152.6263,28.4304,21.1355,3.7223,0.9506,29.412,1.3944
C603700,2021/12/31,541653970.9,663108296.8,26064588.93,341320652.6,2289053.33,1813260041,89599030.46,45483070.65,407727060.7,2220987101,343845015.8,614705561.5,9945915.46,624651477,203242000,494117208.1,791266030.7,1596335624,2220987101,1717290642,1717290642,1483202870,62677157.25,258441417.8,266522092.8,234592687.3,234592687.3,1.16,161012833,35706232.29,-158238507.7,234592687.3,13099955,-3864480.13,-25216234.68,1.16,14.7448,10.9599,265310986.5,15.0494,2.9498,2.3945,123.8094,-13.9727,7.7656,2.8906,0.9458,28.1249,1.4044
C603825,2019/12/31,372018995.2,4409182152,83861614.25,326689416.8,15588979.69,5571667574,32738442.43,27666602.62,503680340,6075347914,3147597235,4306270429,77083172.27,4383353601,231007196,629865161.8,730847004.5,1691994313,6075347914,10506790064,10506790064,10228595058,259846749.8,245388845.5,238956026.4,194625533.5,194625533.5,0.85,779522747.9,-139138759.1,-665553466.6,194625533.5,7261026.58,-5818176.54,-110987368.4,0.85,11.3736,3.1679,300783510.1,2.3355,1.2938,1.218,8.639,67.4562,-4.5381,2.3841,1.8141,72.1498,3.9043
C603825,2020/12/31,404827236,4931986300,165282656.6,204941993.8,16517658.07,6367927580,26565218.47,33561186.36,535821983.9,6903749564,3192514326,5038264227,88178115.58,5126442343,228581284,602842136.8,861646052.9,1777307221,6903749564,9143765645,9143765645,8840139958,218996099.9,255458672.8,240490872.5,203700606.6,203700606.6,0.93,-405904961.8,-103130021.9,535088597.8,203700606.6,6670998.31,-17005573.51,121747423,0.93,11.7968,3.1389,304490911.7,2.7938,1.2639,1.2232,9.2348,4.6628,13.6355,1.9577,1.5317,74.2559,3.7449
C603825,2021/12/31,985877614.3,5828790682,330459550.1,217760083.9,22265851.47,8219785281,30672865.51,40069193.18,897097399.7,9116882681,4019603417,6564888437,236201915.1,6801090352,253336552,939869836.5,1030848679,2315792329,9116882681,13213735965,13213735965,12931085552,317772123.8,271657629.7,257876102.6,219281902.6,219281902.6,0.98,360297408.2,-64278958.85,171707909.9,219281902.6,6484006.56,-14892279.59,-16736662.14,0.98,9.8727,2.7375,341483828.2,2.0559,1.2521,1.2189,15.0374,7.6491,27.3859,2.4559,1.812,74.5989,3.9734
